ID_Pagamento;ID_Aluno;ID_Plano;Data_Pagamento;Forma_Pagamento;Desconto;Status
8504;481;1;2023-08-31;Boleto;0.1;Pago
8505;489;1;2023-08-31;Cartão;0.0;Pago
8506;500;1;2023-08-31;Boleto;0.1;Pago
8507;518;1;2023-08-31;Boleto;0.1;Pago
8508;519;1;2023-08-31;Cartão;0.0;Pago
8509;532;1;2023-08-31;Cartão;0.0;Pago
8510;545;2;2023-08-31;Boleto;0.1;Pago
8511;574;3;2023-08-31;Dinheiro;0.0;Pago
8512;605;1;2023-08-31;Dinheiro;0.0;Pago
8513;609;1;2023-08-31;Dinheiro;0.0;Pago
8514;618;2;2023-08-31;Cartão;0.0;Pago
8515;632;2;2023-08-31;Pix;0.15;Pago
8516;658;1;2023-08-31;Cartão;0.0;Pago
8517;745;1;2023-08-31;Pix;0.15;Pago
8518;773;2;2023-08-31;Pix;0.15;Pago
8519;791;1;2023-08-31;Pix;0.15;Pago
8520;843;2;2023-08-31;Boleto;0.1;Pago
8521;850;1;2023-08-31;Boleto;0.1;Pago
8522;856;1;2023-08-31;Cartão;0.0;Pago
8523;869;2;2023-08-31;Boleto;0.1;Pago
8524;947;1;2023-08-31;Boleto;0.1;Pago
8525;962;2;2023-08-31;Pix;0.15;Pago
8526;976;1;2023-08-31;Dinheiro;0.0;Pago
8527;977;1;2023-08-31;Boleto;0.1;Pago
8528;987;1;2023-08-31;Dinheiro;0.0;Pago
8529;18;1;2023-09-25;Dinheiro;0.0;Pago
8530;32;1;2023-09-25;Boleto;0.1;Pago
8531;38;1;2023-09-25;Boleto;0.1;Pago
8532;40;1;2023-09-25;Boleto;0.1;Pago
8533;56;4;2023-09-25;Dinheiro;0.0;Pago
8534;63;1;2023-09-25;Boleto;0.1;Pago
8535;68;1;2023-09-25;Cartão;0.0;Pago
8536;75;3;2023-09-25;Cartão;0.0;Pago
8537;109;1;2023-09-25;Cartão;0.0;Em atraso
8538;115;4;2023-09-25;Pix;0.15;Pago
8539;121;1;2023-09-25;Pix;0.15;Pago
8540;141;3;2023-09-25;Dinheiro;0.0;Pago
8541;164;3;2023-09-25;Boleto;0.1;Pago
8542;173;1;2023-09-25;Dinheiro;0.0;Pago
8543;174;1;2023-09-25;Cartão;0.0;Pago
8544;190;1;2023-09-25;Dinheiro;0.0;Pago
8545;207;3;2023-09-25;Pix;0.15;Pago
8546;259;1;2023-09-25;Pix;0.15;Pago
8547;266;1;2023-09-25;Dinheiro;0.0;Pago
8548;284;3;2023-09-25;Boleto;0.1;Pago
8549;297;1;2023-09-25;Cartão;0.0;Pago
8550;318;1;2023-09-25;Pix;0.15;Pago
8551;339;2;2023-09-25;Boleto;0.1;Pago
8552;344;2;2023-09-25;Pix;0.15;Pago
8553;357;2;2023-09-25;Dinheiro;0.0;Pago
8554;397;2;2023-09-25;Dinheiro;0.0;Pago
8555;400;3;2023-09-25;Boleto;0.1;Pago
8556;434;1;2023-09-25;Pix;0.15;Pago
8557;442;1;2023-09-25;Dinheiro;0.0;Pago
8558;460;1;2023-09-25;Cartão;0.0;Pago
8559;469;1;2023-09-25;Boleto;0.1;Pago
8560;501;1;2023-09-25;Pix;0.15;Pago
8561;552;1;2023-09-25;Boleto;0.1;Pago
8562;554;3;2023-09-25;Dinheiro;0.0;Pago
8563;555;1;2023-09-25;Pix;0.15;Pago
8564;566;1;2023-09-25;Cartão;0.0;Pago
8565;569;4;2023-09-25;Cartão;0.0;Pago
8566;627;1;2023-09-25;Pix;0.15;Pago
8567;628;1;2023-09-25;Dinheiro;0.0;Pago
8568;631;3;2023-09-25;Dinheiro;0.0;Pago
8569;642;1;2023-09-25;Pix;0.15;Pago
8570;657;1;2023-09-25;Dinheiro;0.0;Pago
8571;671;1;2023-09-25;Boleto;0.1;Pago
8572;678;1;2023-09-25;Boleto;0.1;Em atraso
8573;682;1;2023-09-25;Cartão;0.0;Pago
8574;706;1;2023-09-25;Pix;0.15;Pago
8575;724;3;2023-09-25;Pix;0.15;Pago
8576;729;1;2023-09-25;Boleto;0.1;Em atraso
8577;768;2;2023-09-25;Boleto;0.1;Pago
8578;775;1;2023-09-25;Boleto;0.1;Pago
8579;791;1;2023-09-25;Dinheiro;0.0;Pago
8580;800;1;2023-09-25;Pix;0.15;Em atraso
8581;803;1;2023-09-25;Dinheiro;0.0;Em atraso
8582;810;1;2023-09-25;Cartão;0.0;Pago
8583;835;4;2023-09-25;Cartão;0.0;Pago
8584;854;1;2023-09-25;Boleto;0.1;Pago
8585;878;4;2023-09-25;Pix;0.15;Pago
8586;923;2;2023-09-25;Boleto;0.1;Pago
8587;927;4;2023-09-25;Pix;0.15;Pago
8588;947;1;2023-09-25;Dinheiro;0.0;Pago
8589;951;2;2023-09-25;Dinheiro;0.0;Pago
8590;977;1;2023-09-25;Dinheiro;0.0;Pago
8591;9;1;2023-09-26;Pix;0.15;Pago
8592;37;2;2023-09-26;Boleto;0.1;Pago
8593;45;4;2023-09-26;Cartão;0.0;Pago
8594;57;1;2023-09-26;Boleto;0.1;Pago
8595;62;2;2023-09-26;Cartão;0.0;Em atraso
8596;99;2;2023-09-26;Boleto;0.1;Pago
8597;101;1;2023-09-26;Dinheiro;0.0;Pago
8598;110;1;2023-09-26;Boleto;0.1;Pago
8599;117;2;2023-09-26;Pix;0.15;Pago
8600;151;3;2023-09-26;Boleto;0.1;Pago
8601;155;2;2023-09-26;Cartão;0.0;Pago
8602;193;1;2023-09-26;Boleto;0.1;Pago
8603;263;1;2023-09-26;Cartão;0.0;Pago
8604;271;1;2023-09-26;Pix;0.15;Pago
8605;272;1;2023-09-26;Boleto;0.1;Pago
8606;287;2;2023-09-26;Dinheiro;0.0;Pago
8607;308;1;2023-09-26;Cartão;0.0;Pago
8608;317;2;2023-09-26;Dinheiro;0.0;Pago
8609;368;1;2023-09-26;Cartão;0.0;Pago
8610;445;1;2023-09-26;Dinheiro;0.0;Pago
8611;448;4;2023-09-26;Cartão;0.0;Pago
8612;453;2;2023-09-26;Cartão;0.0;Pago
8613;471;1;2023-09-26;Dinheiro;0.0;Pago
8614;502;1;2023-09-26;Boleto;0.1;Pago
8615;507;1;2023-09-26;Boleto;0.1;Pago
8616;512;4;2023-09-26;Cartão;0.0;Pago
8617;524;3;2023-09-26;Pix;0.15;Pago
8618;605;1;2023-09-26;Pix;0.15;Pago
8619;634;4;2023-09-26;Boleto;0.1;Pago
8620;701;1;2023-09-26;Boleto;0.1;Pago
8621;725;1;2023-09-26;Cartão;0.0;Pago
8622;746;2;2023-09-26;Cartão;0.0;Pago
8623;767;1;2023-09-26;Cartão;0.0;Pago
8624;790;1;2023-09-26;Dinheiro;0.0;Pago
8625;850;1;2023-09-26;Pix;0.15;Pago
8626;862;1;2023-09-26;Boleto;0.1;Pago
8627;882;1;2023-09-26;Boleto;0.1;Pago
8628;890;1;2023-09-26;Boleto;0.1;Pago
8629;900;1;2023-09-26;Cartão;0.0;Pago
8630;916;1;2023-09-26;Boleto;0.1;Pago
8631;917;1;2023-09-26;Cartão;0.0;Pago
8632;920;1;2023-09-26;Dinheiro;0.0;Pago
8633;958;1;2023-09-26;Boleto;0.1;Pago
8634;975;1;2023-09-26;Cartão;0.0;Pago
8635;980;1;2023-09-26;Cartão;0.0;Pago
8636;982;1;2023-09-26;Boleto;0.1;Pago
8637;987;1;2023-09-26;Dinheiro;0.0;Pago
8638;999;1;2023-09-26;Cartão;0.0;Pago
8639;33;1;2023-09-27;Dinheiro;0.0;Pago
8640;41;1;2023-09-27;Dinheiro;0.0;Pago
8641;42;3;2023-09-27;Dinheiro;0.0;Pago
8642;53;2;2023-09-27;Boleto;0.1;Pago
8643;74;1;2023-09-27;Cartão;0.0;Em atraso
8644;120;1;2023-09-27;Cartão;0.0;Pago
8645;186;1;2023-09-27;Dinheiro;0.0;Pago
8646;188;2;2023-09-27;Dinheiro;0.0;Pago
8647;192;1;2023-09-27;Pix;0.15;Pago
8648;199;2;2023-09-27;Cartão;0.0;Pago
8649;238;1;2023-09-27;Pix;0.15;Pago
8650;243;1;2023-09-27;Dinheiro;0.0;Pago
8651;268;2;2023-09-27;Boleto;0.1;Pago
8652;280;3;2023-09-27;Pix;0.15;Pago
8653;329;1;2023-09-27;Boleto;0.1;Pago
8654;334;1;2023-09-27;Cartão;0.0;Pago
8655;369;1;2023-09-27;Pix;0.15;Pago
8656;426;1;2023-09-27;Pix;0.15;Pago
8657;464;1;2023-09-27;Cartão;0.0;Pago
8658;484;3;2023-09-27;Boleto;0.1;Em atraso
8659;503;1;2023-09-27;Cartão;0.0;Pago
8660;514;1;2023-09-27;Cartão;0.0;Pago
8661;517;1;2023-09-27;Boleto;0.1;Em atraso
8662;522;1;2023-09-27;Dinheiro;0.0;Pago
8663;530;1;2023-09-27;Pix;0.15;Pago
8664;531;1;2023-09-27;Dinheiro;0.0;Pago
8665;572;2;2023-09-27;Cartão;0.0;Pago
8666;577;1;2023-09-27;Cartão;0.0;Pago
8667;598;1;2023-09-27;Boleto;0.1;Pago
8668;609;1;2023-09-27;Pix;0.15;Pago
8669;611;3;2023-09-27;Dinheiro;0.0;Pago
8670;615;1;2023-09-27;Pix;0.15;Pago
8671;641;1;2023-09-27;Pix;0.15;Pago
8672;666;1;2023-09-27;Cartão;0.0;Pago
8673;670;1;2023-09-27;Cartão;0.0;Em atraso
8674;673;4;2023-09-27;Boleto;0.1;Pago
8675;689;2;2023-09-27;Dinheiro;0.0;Pago
8676;714;2;2023-09-27;Cartão;0.0;Pago
8677;723;3;2023-09-27;Pix;0.15;Pago
8678;774;2;2023-09-27;Pix;0.15;Em atraso
8679;779;2;2023-09-27;Boleto;0.1;Pago
8680;780;2;2023-09-27;Pix;0.15;Pago
8681;781;1;2023-09-27;Pix;0.15;Pago
8682;782;2;2023-09-27;Pix;0.15;Pago
8683;787;1;2023-09-27;Dinheiro;0.0;Pago
8684;906;3;2023-09-27;Boleto;0.1;Pago
8685;961;2;2023-09-27;Cartão;0.0;Pago
8686;970;2;2023-09-27;Dinheiro;0.0;Pago
8687;991;1;2023-09-27;Boleto;0.1;Pago
8688;997;2;2023-09-27;Cartão;0.0;Pago
8689;77;2;2023-09-28;Cartão;0.0;Pago
8690;97;2;2023-09-28;Pix;0.15;Pago
8691;100;1;2023-09-28;Dinheiro;0.0;Pago
8692;116;1;2023-09-28;Pix;0.15;Pago
8693;137;2;2023-09-28;Boleto;0.1;Pago
8694;165;1;2023-09-28;Pix;0.15;Pago
8695;180;3;2023-09-28;Cartão;0.0;Em atraso
8696;213;1;2023-09-28;Pix;0.15;Pago
8697;247;1;2023-09-28;Boleto;0.1;Pago
8698;253;3;2023-09-28;Pix;0.15;Pago
8699;254;1;2023-09-28;Cartão;0.0;Pago
8700;264;3;2023-09-28;Boleto;0.1;Em atraso
8701;265;1;2023-09-28;Boleto;0.1;Pago
8702;279;1;2023-09-28;Dinheiro;0.0;Pago
8703;281;2;2023-09-28;Boleto;0.1;Pago
8704;293;1;2023-09-28;Cartão;0.0;Pago
8705;306;1;2023-09-28;Dinheiro;0.0;Pago
8706;330;2;2023-09-28;Cartão;0.0;Em atraso
8707;345;4;2023-09-28;Boleto;0.1;Pago
8708;355;3;2023-09-28;Dinheiro;0.0;Pago
8709;362;1;2023-09-28;Boleto;0.1;Pago
8710;366;1;2023-09-28;Dinheiro;0.0;Pago
8711;387;3;2023-09-28;Pix;0.15;Pago
8712;405;2;2023-09-28;Cartão;0.0;Pago
8713;419;2;2023-09-28;Boleto;0.1;Pago
8714;429;3;2023-09-28;Cartão;0.0;Pago
8715;439;2;2023-09-28;Dinheiro;0.0;Pago
8716;458;2;2023-09-28;Dinheiro;0.0;Pago
8717;500;1;2023-09-28;Pix;0.15;Pago
8718;506;1;2023-09-28;Pix;0.15;Pago
8719;519;1;2023-09-28;Cartão;0.0;Pago
8720;521;3;2023-09-28;Cartão;0.0;Pago
8721;535;1;2023-09-28;Boleto;0.1;Pago
8722;548;2;2023-09-28;Dinheiro;0.0;Em atraso
8723;558;1;2023-09-28;Pix;0.15;Pago
8724;616;1;2023-09-28;Cartão;0.0;Pago
8725;619;1;2023-09-28;Dinheiro;0.0;Pago
8726;620;1;2023-09-28;Boleto;0.1;Pago
8727;660;1;2023-09-28;Dinheiro;0.0;Pago
8728;664;2;2023-09-28;Dinheiro;0.0;Pago
8729;681;1;2023-09-28;Boleto;0.1;Em atraso
8730;690;2;2023-09-28;Cartão;0.0;Pago
8731;711;1;2023-09-28;Boleto;0.1;Pago
8732;717;1;2023-09-28;Cartão;0.0;Pago
8733;737;2;2023-09-28;Dinheiro;0.0;Pago
8734;757;2;2023-09-28;Dinheiro;0.0;Pago
8735;761;2;2023-09-28;Cartão;0.0;Pago
8736;795;1;2023-09-28;Cartão;0.0;Pago
8737;819;1;2023-09-28;Dinheiro;0.0;Pago
8738;842;1;2023-09-28;Boleto;0.1;Pago
8739;965;1;2023-09-28;Cartão;0.0;Pago
8740;966;1;2023-09-28;Dinheiro;0.0;Pago
8741;974;1;2023-09-28;Boleto;0.1;Pago
8742;978;1;2023-09-28;Boleto;0.1;Pago
8743;3;3;2023-09-29;Dinheiro;0.0;Pago
8744;72;1;2023-09-29;Pix;0.15;Pago
8745;98;2;2023-09-29;Cartão;0.0;Pago
8746;107;1;2023-09-29;Pix;0.15;Pago
8747;136;1;2023-09-29;Cartão;0.0;Em atraso
8748;149;1;2023-09-29;Cartão;0.0;Pago
8749;228;1;2023-09-29;Pix;0.15;Pago
8750;242;1;2023-09-29;Boleto;0.1;Pago
8751;267;2;2023-09-29;Dinheiro;0.0;Pago
8752;296;1;2023-09-29;Pix;0.15;Pago
8753;298;1;2023-09-29;Boleto;0.1;Em atraso
8754;302;2;2023-09-29;Boleto;0.1;Pago
8755;305;2;2023-09-29;Boleto;0.1;Pago
8756;326;2;2023-09-29;Cartão;0.0;Pago
8757;331;1;2023-09-29;Boleto;0.1;Pago
8758;341;1;2023-09-29;Pix;0.15;Pago
8759;346;2;2023-09-29;Dinheiro;0.0;Pago
8760;394;1;2023-09-29;Cartão;0.0;Pago
8761;399;3;2023-09-29;Boleto;0.1;Pago
8762;401;1;2023-09-29;Pix;0.15;Pago
8763;404;1;2023-09-29;Dinheiro;0.0;Pago
8764;409;2;2023-09-29;Boleto;0.1;Pago
8765;437;1;2023-09-29;Cartão;0.0;Pago
8766;465;1;2023-09-29;Pix;0.15;Pago
8767;481;1;2023-09-29;Cartão;0.0;Pago
8768;494;1;2023-09-29;Cartão;0.0;Pago
8769;518;1;2023-09-29;Cartão;0.0;Pago
8770;536;1;2023-09-29;Dinheiro;0.0;Pago
8771;546;2;2023-09-29;Dinheiro;0.0;Pago
8772;579;1;2023-09-29;Pix;0.15;Pago
8773;586;2;2023-09-29;Dinheiro;0.0;Pago
8774;608;1;2023-09-29;Boleto;0.1;Pago
8775;639;1;2023-09-29;Boleto;0.1;Pago
8776;649;1;2023-09-29;Pix;0.15;Pago
8777;655;2;2023-09-29;Pix;0.15;Pago
8778;745;1;2023-09-29;Dinheiro;0.0;Pago
8779;798;1;2023-09-29;Dinheiro;0.0;Pago
8780;807;2;2023-09-29;Boleto;0.1;Pago
8781;830;2;2023-09-29;Dinheiro;0.0;Pago
8782;831;2;2023-09-29;Dinheiro;0.0;Pago
8783;852;4;2023-09-29;Pix;0.15;Pago
8784;860;1;2023-09-29;Pix;0.15;Pago
8785;905;1;2023-09-29;Boleto;0.1;Em atraso
8786;918;1;2023-09-29;Dinheiro;0.0;Pago
8787;921;1;2023-09-29;Pix;0.15;Pago
8788;934;2;2023-09-29;Cartão;0.0;Pago
8789;945;1;2023-09-29;Boleto;0.1;Pago
8790;953;1;2023-09-29;Pix;0.15;Pago
8791;976;1;2023-09-29;Boleto;0.1;Em atraso
8792;994;1;2023-09-29;Pix;0.15;Pago
8793;14;2;2023-09-30;Cartão;0.0;Pago
8794;17;3;2023-09-30;Cartão;0.0;Pago
8795;55;1;2023-09-30;Pix;0.15;Pago
8796;58;3;2023-09-30;Cartão;0.0;Pago
8797;79;1;2023-09-30;Cartão;0.0;Pago
8798;81;1;2023-09-30;Dinheiro;0.0;Pago
8799;88;1;2023-09-30;Dinheiro;0.0;Pago
8800;129;1;2023-09-30;Boleto;0.1;Pago
8801;140;1;2023-09-30;Cartão;0.0;Pago
8802;169;3;2023-09-30;Boleto;0.1;Pago
8803;187;1;2023-09-30;Cartão;0.0;Pago
8804;191;1;2023-09-30;Dinheiro;0.0;Pago
8805;201;1;2023-09-30;Cartão;0.0;Pago
8806;205;1;2023-09-30;Boleto;0.1;Pago
8807;212;1;2023-09-30;Dinheiro;0.0;Pago
8808;214;1;2023-09-30;Pix;0.15;Pago
8809;215;1;2023-09-30;Pix;0.15;Pago
8810;241;4;2023-09-30;Boleto;0.1;Pago
8811;294;1;2023-09-30;Cartão;0.0;Pago
8812;304;1;2023-09-30;Cartão;0.0;Pago
8813;314;1;2023-09-30;Boleto;0.1;Pago
8814;328;1;2023-09-30;Pix;0.15;Pago
8815;333;1;2023-09-30;Dinheiro;0.0;Pago
8816;361;1;2023-09-30;Dinheiro;0.0;Pago
8817;438;1;2023-09-30;Cartão;0.0;Em atraso
8818;440;1;2023-09-30;Boleto;0.1;Pago
8819;454;2;2023-09-30;Boleto;0.1;Pago
8820;489;1;2023-09-30;Boleto;0.1;Pago
8821;496;1;2023-09-30;Pix;0.15;Pago
8822;527;1;2023-09-30;Pix;0.15;Pago
8823;532;1;2023-09-30;Pix;0.15;Pago
8824;539;1;2023-09-30;Cartão;0.0;Pago
8825;603;2;2023-09-30;Dinheiro;0.0;Pago
8826;658;1;2023-09-30;Dinheiro;0.0;Pago
8827;759;2;2023-09-30;Dinheiro;0.0;Pago
8828;784;1;2023-09-30;Pix;0.15;Pago
8829;815;3;2023-09-30;Cartão;0.0;Pago
8830;825;1;2023-09-30;Pix;0.15;Pago
8831;845;1;2023-09-30;Cartão;0.0;Pago
8832;856;1;2023-09-30;Cartão;0.0;Pago
8833;872;1;2023-09-30;Cartão;0.0;Pago
8834;876;2;2023-09-30;Dinheiro;0.0;Pago
8835;879;1;2023-09-30;Cartão;0.0;Pago
8836;883;1;2023-09-30;Cartão;0.0;Pago
8837;886;1;2023-09-30;Boleto;0.1;Pago
8838;892;1;2023-09-30;Cartão;0.0;Pago
8839;928;1;2023-09-30;Pix;0.15;Pago
8840;959;2;2023-09-30;Cartão;0.0;Pago
8841;38;1;2023-10-25;Cartão;0.0;Pago
8842;57;1;2023-10-25;Cartão;0.0;Pago
8843;68;1;2023-10-25;Boleto;0.1;Pago
8844;94;4;2023-10-25;Boleto;0.1;Pago
8845;121;1;2023-10-25;Cartão;0.0;Pago
8846;124;3;2023-10-25;Boleto;0.1;Pago
8847;214;1;2023-10-25;Dinheiro;0.0;Pago
8848;217;3;2023-10-25;Boleto;0.1;Pago
8849;228;1;2023-10-25;Dinheiro;0.0;Pago
8850;228;1;2023-10-25;Boleto;0.1;Pago
8851;248;2;2023-10-25;Dinheiro;0.0;Pago
8852;250;3;2023-10-25;Cartão;0.0;Pago
8853;279;1;2023-10-25;Cartão;0.0;Pago
8854;296;1;2023-10-25;Pix;0.15;Pago
8855;298;1;2023-10-25;Dinheiro;0.0;Pago
8856;304;1;2023-10-25;Pix;0.15;Pago
8857;334;1;2023-10-25;Pix;0.15;Pago
8858;356;2;2023-10-25;Boleto;0.1;Pago
8859;406;3;2023-10-25;Dinheiro;0.0;Pago
8860;445;1;2023-10-25;Cartão;0.0;Pago
8861;469;1;2023-10-25;Dinheiro;0.0;Pago
8862;489;1;2023-10-25;Pix;0.15;Pago
8863;515;2;2023-10-25;Dinheiro;0.0;Pago
8864;609;1;2023-10-25;Cartão;0.0;Pago
8865;616;1;2023-10-25;Boleto;0.1;Pago
8866;639;1;2023-10-25;Pix;0.15;Pago
8867;671;1;2023-10-25;Pix;0.15;Pago
8868;686;2;2023-10-25;Cartão;0.0;Pago
8869;701;1;2023-10-25;Cartão;0.0;Pago
8870;706;1;2023-10-25;Pix;0.15;Pago
8871;707;3;2023-10-25;Boleto;0.1;Pago
8872;721;2;2023-10-25;Dinheiro;0.0;Pago
8873;727;4;2023-10-25;Dinheiro;0.0;Pago
8874;745;1;2023-10-25;Boleto;0.1;Pago
8875;751;2;2023-10-25;Boleto;0.1;Pago
8876;755;2;2023-10-25;Pix;0.15;Pago
8877;770;3;2023-10-25;Cartão;0.0;Pago
8878;781;1;2023-10-25;Dinheiro;0.0;Pago
8879;800;1;2023-10-25;Dinheiro;0.0;Pago
8880;804;2;2023-10-25;Boleto;0.1;Pago
8881;839;2;2023-10-25;Pix;0.15;Pago
8882;842;1;2023-10-25;Dinheiro;0.0;Pago
8883;845;1;2023-10-25;Cartão;0.0;Pago
8884;862;1;2023-10-25;Dinheiro;0.0;Em atraso
8885;890;1;2023-10-25;Cartão;0.0;Em atraso
8886;892;1;2023-10-25;Cartão;0.0;Pago
8887;937;3;2023-10-25;Dinheiro;0.0;Pago
8888;958;1;2023-10-25;Dinheiro;0.0;Pago
8889;976;1;2023-10-25;Dinheiro;0.0;Pago
8890;980;1;2023-10-25;Cartão;0.0;Pago
8891;982;1;2023-10-25;Pix;0.15;Pago
8892;55;1;2023-10-26;Cartão;0.0;Pago
8893;71;2;2023-10-26;Pix;0.15;Pago
8894;72;1;2023-10-26;Cartão;0.0;Pago
8895;81;1;2023-10-26;Pix;0.15;Pago
8896;107;1;2023-10-26;Dinheiro;0.0;Pago
8897;112;3;2023-10-26;Pix;0.15;Pago
8898;114;2;2023-10-26;Dinheiro;0.0;Pago
8899;116;1;2023-10-26;Cartão;0.0;Pago
8900;122;4;2023-10-26;Boleto;0.1;Pago
8901;129;1;2023-10-26;Boleto;0.1;Pago
8902;156;3;2023-10-26;Cartão;0.0;Pago
8903;178;2;2023-10-26;Cartão;0.0;Pago
8904;187;1;2023-10-26;Dinheiro;0.0;Pago
8905;191;1;2023-10-26;Boleto;0.1;Pago
8906;192;1;2023-10-26;Dinheiro;0.0;Pago
8907;215;1;2023-10-26;Boleto;0.1;Pago
8908;238;1;2023-10-26;Dinheiro;0.0;Pago
8909;255;2;2023-10-26;Pix;0.15;Pago
8910;266;1;2023-10-26;Cartão;0.0;Em atraso
8911;294;1;2023-10-26;Boleto;0.1;Pago
8912;341;1;2023-10-26;Cartão;0.0;Pago
8913;368;1;2023-10-26;Dinheiro;0.0;Pago
8914;383;2;2023-10-26;Dinheiro;0.0;Pago
8915;384;3;2023-10-26;Boleto;0.1;Pago
8916;401;1;2023-10-26;Dinheiro;0.0;Pago
8917;404;1;2023-10-26;Pix;0.15;Pago
8918;431;2;2023-10-26;Pix;0.15;Pago
8919;437;1;2023-10-26;Pix;0.15;Pago
8920;472;2;2023-10-26;Dinheiro;0.0;Pago
8921;500;1;2023-10-26;Dinheiro;0.0;Pago
8922;514;1;2023-10-26;Dinheiro;0.0;Pago
8923;518;1;2023-10-26;Dinheiro;0.0;Pago
8924;558;1;2023-10-26;Dinheiro;0.0;Pago
8925;632;2;2023-10-26;Pix;0.15;Pago
8926;641;1;2023-10-26;Pix;0.15;Pago
8927;701;1;2023-10-26;Cartão;0.0;Pago
8928;711;1;2023-10-26;Cartão;0.0;Pago
8929;725;1;2023-10-26;Boleto;0.1;Em atraso
8930;729;1;2023-10-26;Pix;0.15;Pago
8931;803;1;2023-10-26;Dinheiro;0.0;Pago
8932;808;3;2023-10-26;Boleto;0.1;Pago
8933;863;4;2023-10-26;Pix;0.15;Pago
8934;879;1;2023-10-26;Cartão;0.0;Pago
8935;905;1;2023-10-26;Cartão;0.0;Pago
8936;926;2;2023-10-26;Boleto;0.1;Pago
8937;941;2;2023-10-26;Pix;0.15;Pago
8938;977;1;2023-10-26;Cartão;0.0;Pago
8939;978;1;2023-10-26;Dinheiro;0.0;Pago
8940;991;1;2023-10-26;Pix;0.15;Pago
8941;18;1;2023-10-27;Pix;0.15;Pago
8942;27;2;2023-10-27;Pix;0.15;Em atraso
8943;41;1;2023-10-27;Dinheiro;0.0;Pago
8944;63;1;2023-10-27;Cartão;0.0;Pago
8945;88;1;2023-10-27;Boleto;0.1;Pago
8946;135;2;2023-10-27;Pix;0.15;Pago
8947;165;1;2023-10-27;Pix;0.15;Pago
8948;173;1;2023-10-27;Pix;0.15;Pago
8949;200;2;2023-10-27;Dinheiro;0.0;Pago
8950;212;1;2023-10-27;Dinheiro;0.0;Pago
8951;261;4;2023-10-27;Boleto;0.1;Pago
8952;289;2;2023-10-27;Cartão;0.0;Pago
8953;314;1;2023-10-27;Boleto;0.1;Pago
8954;362;1;2023-10-27;Pix;0.15;Pago
8955;365;3;2023-10-27;Pix;0.15;Pago
8956;373;3;2023-10-27;Dinheiro;0.0;Pago
8957;394;1;2023-10-27;Boleto;0.1;Em atraso
8958;421;4;2023-10-27;Cartão;0.0;Pago
8959;442;1;2023-10-27;Dinheiro;0.0;Pago
8960;467;3;2023-10-27;Boleto;0.1;Pago
8961;494;1;2023-10-27;Boleto;0.1;Pago
8962;496;1;2023-10-27;Boleto;0.1;Pago
8963;502;1;2023-10-27;Pix;0.15;Pago
8964;506;1;2023-10-27;Cartão;0.0;Pago
8965;532;1;2023-10-27;Boleto;0.1;Pago
8966;536;1;2023-10-27;Pix;0.15;Pago
8967;539;1;2023-10-27;Dinheiro;0.0;Pago
8968;560;2;2023-10-27;Boleto;0.1;Em atraso
8969;561;2;2023-10-27;Pix;0.15;Pago
8970;608;1;2023-10-27;Pix;0.15;Pago
8971;658;1;2023-10-27;Cartão;0.0;Pago
8972;660;1;2023-10-27;Boleto;0.1;Pago
8973;666;1;2023-10-27;Cartão;0.0;Pago
8974;731;2;2023-10-27;Dinheiro;0.0;Pago
8975;790;1;2023-10-27;Dinheiro;0.0;Pago
8976;798;1;2023-10-27;Boleto;0.1;Pago
8977;811;3;2023-10-27;Cartão;0.0;Em atraso
8978;819;1;2023-10-27;Cartão;0.0;Pago
8979;872;1;2023-10-27;Cartão;0.0;Pago
8980;886;1;2023-10-27;Boleto;0.1;Pago
8981;894;2;2023-10-27;Cartão;0.0;Pago
8982;899;2;2023-10-27;Boleto;0.1;Em atraso
8983;907;2;2023-10-27;Cartão;0.0;Pago
8984;918;1;2023-10-27;Dinheiro;0.0;Pago
8985;920;1;2023-10-27;Dinheiro;0.0;Pago
8986;942;3;2023-10-27;Dinheiro;0.0;Pago
8987;945;1;2023-10-27;Cartão;0.0;Pago
8988;947;1;2023-10-27;Boleto;0.1;Em atraso
8989;953;1;2023-10-27;Dinheiro;0.0;Pago
8990;967;4;2023-10-27;Cartão;0.0;Pago
8991;995;2;2023-10-27;Boleto;0.1;Pago
8992;996;3;2023-10-27;Dinheiro;0.0;Pago
8993;9;1;2023-10-28;Cartão;0.0;Pago
8994;33;1;2023-10-28;Pix;0.15;Pago
8995;34;2;2023-10-28;Dinheiro;0.0;Pago
8996;38;1;2023-10-28;Dinheiro;0.0;Pago
8997;40;1;2023-10-28;Cartão;0.0;Pago
8998;59;1;2023-10-28;Dinheiro;0.0;Pago
8999;101;1;2023-10-28;Cartão;0.0;Pago
9000;110;1;2023-10-28;Dinheiro;0.0;Pago
9001;197;3;2023-10-28;Pix;0.15;Pago
9002;205;1;2023-10-28;Dinheiro;0.0;Pago
9003;243;1;2023-10-28;Pix;0.15;Pago
9004;247;1;2023-10-28;Dinheiro;0.0;Pago
9005;254;1;2023-10-28;Boleto;0.1;Pago
9006;262;2;2023-10-28;Pix;0.15;Pago
9007;306;1;2023-10-28;Boleto;0.1;Pago
9008;329;1;2023-10-28;Boleto;0.1;Pago
9009;333;1;2023-10-28;Dinheiro;0.0;Pago
9010;340;2;2023-10-28;Cartão;0.0;Pago
9011;361;1;2023-10-28;Dinheiro;0.0;Pago
